KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,　人口総数,　人口総数　男,　人口総数　女,　０～１４歳人口総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　２０歳以上人口総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口総数,　７５歳以上人口　男,　７５歳以上人口　女,　外国人人口総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯の一般世帯数,　２人世帯の一般世帯数,　３人世帯の一般世帯数,　４人世帯の一般世帯数,　５人世帯の一般世帯数,　６人世帯の一般世帯数,　７人以上世帯の一般世帯数,　親族のみの一般世帯数,　核家族の一般世帯数,　核家族以外の一般世帯数,　６歳未満世帯員のいる一般世帯数,　６５歳以上世帯員のいる一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯の一般世帯数,　高齢単身の一般世帯数,　高齢夫婦のみの一般世帯数
523225942,2,523225941,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225944,2,523225941,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225951,1,,523225952;523225953,10,4,6,0,0,0,20,8,12,6,2,4,20,8,12,14,6,8,13,5,8,0,0,0,6,6,9,2,1,1,0,0,0,4,3,1,0,12,0,9,2
523225952,2,523225951,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225953,2,523225951,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225961,1,,523225962;523225964,10,6,4,1,0,1,19,11,8,6,3,3,19,11,8,13,8,5,7,4,3,0,0,0,4,4,1,5,0,1,1,0,0,7,5,2,1,7,0,1,3
523225962,2,523225961,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225963,0,,,12,5,7,3,1,2,9,4,5,2,1,1,9,4,5,7,3,4,5,2,3,0,0,0,4,4,1,1,0,1,1,0,0,3,2,1,1,3,0,1,1
523225964,2,523225961,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225972,2,523225883,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225981,2,523225883,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523225983,2,523225883,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226041,0,,,12,4,8,2,0,2,10,4,6,2,0,2,10,4,6,8,4,4,3,1,2,0,0,0,4,4,0,2,1,0,1,0,0,4,2,2,1,4,0,0,2
523226043,0,,,15,8,7,0,0,0,15,8,7,7,3,4,15,8,7,8,5,3,4,2,2,0,0,0,6,6,1,2,2,1,0,0,0,5,3,2,0,5,0,1,2
523226062,2,523226063,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226063,1,,523226062,14,7,7,2,2,0,15,6,9,8,4,4,14,5,9,7,2,5,4,1,3,1,0,1,4,4,1,2,2,0,0,1,0,5,3,2,0,5,0,1,1
523226064,1,,523226071,23,13,10,0,0,0,28,15,13,11,6,5,28,15,13,17,9,8,6,2,4,0,0,0,11,11,3,7,1,2,0,0,0,10,8,2,0,11,0,1,4
523226071,2,523226064,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226081,0,,,33,16,17,2,0,2,31,16,15,19,10,9,29,15,14,12,6,6,5,2,3,0,0,0,12,12,1,4,4,3,0,0,0,11,9,2,0,8,0,1,3
523226082,0,,,20,10,10,4,2,2,16,8,8,11,6,5,15,8,7,5,2,3,1,0,1,0,0,0,6,6,1,2,0,1,1,1,0,5,3,2,1,4,0,1,1
523226083,0,,,38,18,20,0,0,0,38,18,20,20,9,11,36,17,19,18,9,9,6,2,4,0,0,0,15,15,2,8,2,1,2,0,0,13,9,4,0,10,0,1,5
523226084,0,,,57,25,32,9,3,6,48,22,26,26,12,14,47,22,25,22,10,12,14,6,8,2,0,2,17,17,0,6,6,1,2,1,1,17,10,7,2,14,0,0,3
523226092,1,,523226093;523226094,23,13,10,0,0,0,36,18,18,14,10,4,36,18,18,22,8,14,15,4,11,0,0,0,9,9,7,4,2,1,1,1,0,9,5,4,0,14,0,6,1
523226093,2,523226092,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226094,2,523226092,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226134,2,523226232,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226141,0,,,12,7,5,2,1,1,10,6,4,2,1,1,10,6,4,8,5,3,0,0,0,0,0,0,4,4,0,3,0,0,0,1,0,4,2,2,0,4,0,0,2
523226143,0,,,22,12,10,3,2,1,19,10,9,10,6,4,19,10,9,9,4,5,5,2,3,0,0,0,7,7,1,1,3,0,2,0,0,6,3,3,0,5,0,0,1
523226144,0,,,25,10,15,6,2,4,19,8,11,10,5,5,19,8,11,9,3,6,6,2,4,0,0,0,8,8,0,3,2,2,1,0,0,8,5,3,1,6,0,0,2
523226152,2,523226153,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226153,1,,523226152,14,7,7,4,3,1,18,8,10,10,4,6,18,8,10,8,4,4,3,1,2,0,0,0,5,5,1,3,0,1,1,1,0,6,4,2,1,6,0,1,3
523226162,1,,523226164,192,62,130,0,0,0,384,125,259,17,7,10,384,125,259,367,118,249,337,101,236,0,0,0,3,1,1,2,2,0,0,0,0,4,3,1,0,3,0,0,1
523226164,2,523226162,,192,63,129,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226171,2,523226173,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226173,1,,523226171,167,38,129,0,0,0,176,42,134,8,4,4,176,42,134,168,38,130,151,30,121,0,0,0,11,9,3,6,2,1,0,0,0,9,6,3,0,10,1,2,5
523226181,1,,523226183,21,6,15,3,0,3,25,9,16,12,5,7,22,7,15,13,4,9,7,2,5,0,0,0,10,10,3,6,1,0,2,0,0,9,8,1,1,9,0,3,3
523226182,1,,523226184,31,15,16,3,1,2,36,16,20,15,8,7,36,16,20,21,8,13,13,4,9,1,0,1,13,13,4,6,2,3,1,0,0,12,8,4,0,12,0,3,3
523226183,2,523226181,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226184,2,523226182,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226192,2,523226193,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226193,1,,523226192,20,9,11,1,1,0,22,9,13,12,5,7,22,9,13,10,4,6,5,3,2,0,0,0,7,7,0,3,4,0,1,0,0,8,5,3,1,7,0,0,2
523226194,0,,,17,9,8,0,0,0,17,9,8,7,4,3,17,9,8,10,5,5,3,1,2,0,0,0,8,8,1,5,2,0,0,0,0,7,7,0,0,6,0,0,1
523226232,1,,523226134,14,9,5,0,0,0,18,10,8,10,5,5,17,10,7,8,5,3,3,1,2,0,0,0,6,6,0,6,2,0,0,0,0,8,8,0,0,6,0,0,2
523226234,0,,,15,8,7,1,0,1,14,8,6,7,5,2,13,7,6,7,3,4,4,1,3,0,0,0,6,6,2,2,0,1,1,0,0,4,2,2,0,5,0,1,1
523226251,2,523226254,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226253,2,523226254,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226254,1,,523226251;523226253,17,9,8,4,3,1,22,10,12,11,6,5,22,10,12,11,4,7,7,3,4,0,0,0,6,6,3,5,0,2,1,0,0,7,6,1,1,7,0,3,2
523226261,1,,523226262,26,15,11,0,0,0,31,17,14,22,13,9,27,16,11,9,4,5,6,3,3,0,0,0,10,10,5,1,1,0,3,1,0,6,3,3,0,6,0,2,0
523226262,2,523226261,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226263,0,,,15,8,7,2,1,1,13,7,6,11,6,5,13,7,6,2,1,1,2,1,1,0,0,0,6,6,0,3,3,0,0,0,0,6,5,1,1,2,0,0,0
523226274,2,523226372,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226281,2,523226372,,70,66,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226283,2,523226372,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226292,2,523226294,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226293,2,523226294,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226294,1,,523226292;523226293,7,4,3,0,0,0,13,7,6,5,3,2,13,7,6,8,4,4,8,4,4,0,0,0,3,3,1,2,0,2,0,0,0,4,2,2,0,5,0,1,2
523226324,0,,,23,12,11,5,3,2,18,9,9,11,5,6,18,9,9,7,4,3,2,1,1,0,0,0,6,6,1,1,1,1,0,1,1,5,1,4,1,4,0,0,1
523226331,0,,,17,7,10,0,0,0,17,7,10,8,3,5,17,7,10,9,4,5,5,2,3,0,0,0,9,9,2,6,1,0,0,0,0,7,6,1,0,6,0,1,3
523226332,0,,,117,59,58,13,6,7,104,53,51,68,34,34,92,46,46,36,19,17,16,8,8,0,0,0,42,42,7,11,13,7,3,1,0,35,26,9,2,21,0,1,9
523226333,0,,,55,28,27,8,4,4,47,24,23,28,17,11,45,23,22,19,7,12,14,6,8,0,0,0,21,21,3,7,7,3,1,0,0,18,14,4,4,12,0,2,3
523226334,0,,,38,16,22,6,2,4,32,14,18,18,8,10,32,14,18,14,6,8,9,3,6,0,0,0,13,13,1,5,2,4,1,0,0,11,7,4,2,9,0,1,4
523226341,2,523226343,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226343,1,,523226341;523226344,71,34,37,10,7,3,68,30,38,44,20,24,63,28,35,24,10,14,14,4,10,0,0,0,19,19,3,3,6,3,1,2,3,18,4,14,3,17,0,3,1
523226344,2,523226343,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226351,0,,,16,7,9,1,1,0,15,6,9,11,6,5,14,5,9,4,0,4,2,0,2,0,0,0,8,8,3,2,3,0,0,0,0,5,4,1,0,4,0,3,0
523226352,0,,,12,6,6,3,1,2,9,5,4,4,2,2,9,5,4,5,3,2,4,2,2,0,0,0,5,5,3,0,0,1,1,0,0,2,1,1,0,3,0,2,0
523226361,0,,,10,4,6,2,0,2,8,4,4,5,3,2,8,4,4,3,1,2,3,1,2,0,0,0,4,4,1,1,1,1,0,0,0,3,3,0,0,2,0,1,1
523226371,0,,,28,11,17,1,0,1,27,11,16,13,5,8,27,11,16,14,6,8,9,3,6,0,0,0,13,13,4,4,4,1,0,0,0,9,6,3,0,11,0,3,3
523226372,1,,523226274;523226281;523226283,65,31,34,2,1,1,138,97,41,102,83,19,137,96,41,36,14,22,24,9,15,0,0,0,26,26,8,9,6,4,2,0,0,21,16,5,0,23,0,7,6
523226374,0,,,22,10,12,2,1,1,20,9,11,8,4,4,20,9,11,12,5,7,5,2,3,0,0,0,7,7,0,2,4,0,0,1,0,7,4,3,1,7,0,0,2
523226392,0,,,9,5,4,0,0,0,9,5,4,4,2,2,9,5,4,5,3,2,4,2,2,1,0,1,4,4,1,2,0,1,0,0,0,3,2,1,0,3,0,0,2
523226393,0,,,15,10,5,0,0,0,15,10,5,8,6,2,15,10,5,7,4,3,4,2,2,0,0,0,6,6,1,2,2,1,0,0,0,5,5,0,0,4,0,0,1
523226402,2,523226411,,12,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226411,1,,523226402,5,3,2,1,1,0,16,8,8,10,6,4,15,7,8,6,2,4,3,1,2,0,0,0,2,2,1,0,1,2,1,0,0,4,1,3,0,4,0,0,0
523226421,2,523226422,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226422,1,,523226421;523226424,9,3,6,2,1,1,11,4,7,7,3,4,11,4,7,4,1,3,4,1,3,0,0,0,3,3,0,2,3,0,0,0,0,5,3,2,1,3,0,0,1
523226424,2,523226422,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226431,1,,523226432,56,25,31,1,1,0,61,28,33,37,18,19,54,26,28,24,10,14,10,3,7,0,0,0,19,19,3,4,6,3,3,1,0,17,10,7,0,15,0,3,3
523226432,2,523226431,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226433,1,,523226434,46,23,23,8,4,4,39,19,20,20,11,9,39,19,20,19,8,11,14,4,10,0,0,0,16,16,4,5,3,2,2,1,0,13,9,4,2,12,0,2,3
523226434,2,523226433,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226441,2,523226442,,14,6,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226442,1,,523226441;523226443;523226444,8,3,5,5,3,2,33,11,22,20,6,14,31,11,20,13,5,8,8,3,5,0,0,0,4,4,3,4,3,3,0,1,0,11,6,5,1,10,0,2,1
523226443,2,523226442,,9,2,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226444,2,523226442,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226462,2,523226464,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226463,2,523226464,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226464,1,,523226462;523226463,20,8,12,4,1,3,29,13,16,17,9,8,27,11,16,12,4,8,10,3,7,0,0,0,6,6,2,4,1,1,2,1,0,9,4,5,0,8,0,2,1
523226471,2,523226473,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226473,1,,523226471,194,87,107,4,3,1,198,88,110,74,43,31,198,88,110,124,45,79,95,29,66,0,0,0,41,38,15,12,9,4,1,0,0,26,17,9,1,33,0,12,8
523226474,0,,,151,70,81,13,6,7,138,64,74,93,44,49,126,58,68,45,20,25,26,10,16,0,0,0,59,59,18,14,12,8,5,2,0,39,25,14,2,32,0,9,3
523226483,0,,,65,36,29,15,10,5,50,26,24,33,16,17,47,25,22,17,10,7,11,6,5,0,0,0,21,21,5,6,3,2,2,1,2,16,13,3,5,12,0,4,4
523226484,0,,,35,15,20,1,0,1,34,15,19,15,7,8,34,15,19,19,8,11,13,5,8,0,0,0,12,12,2,4,2,2,1,1,0,10,5,5,0,9,0,1,2
523226522,0,,,17,6,11,1,0,1,16,6,10,11,4,7,15,6,9,5,2,3,2,1,1,0,0,0,6,6,2,1,0,2,1,0,0,4,1,3,1,4,0,0,0
523226524,0,,,149,72,77,20,12,8,129,60,69,71,39,32,127,58,69,58,21,37,30,10,20,0,0,0,55,55,12,21,7,5,7,2,1,43,31,12,4,41,0,9,11
523226531,0,,,46,22,24,2,2,0,44,20,24,22,11,11,40,18,22,22,9,13,8,2,6,0,0,0,19,19,5,7,3,3,0,1,0,14,10,4,0,13,0,4,5
523226533,0,,,61,22,39,8,6,2,53,16,37,15,7,8,52,16,36,38,9,29,31,6,25,0,0,0,14,11,1,4,1,3,2,0,0,10,9,1,1,7,0,0,4
523226541,2,523226542,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226542,1,,523226541;523226543;523226544,28,14,14,3,1,2,35,20,15,17,11,6,34,19,15,18,9,9,11,6,5,0,0,0,8,8,3,2,4,2,1,1,0,10,5,5,1,12,0,3,2
523226543,2,523226542,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226544,2,523226542,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226561,2,523226562,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226562,1,,523226561,12,6,6,2,2,0,20,8,12,8,4,4,20,8,12,12,4,8,6,2,4,2,0,2,5,5,2,4,1,1,1,0,0,7,4,3,0,7,0,1,3
523226563,2,523226564,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226564,1,,523226563,34,17,17,4,3,1,39,18,21,20,10,10,36,16,20,19,8,11,8,2,6,0,0,0,9,9,1,3,3,1,2,1,1,11,4,7,1,11,0,1,2
523226571,0,,,23,11,12,2,1,1,21,10,11,13,5,8,21,10,11,8,5,3,6,3,3,0,0,0,10,10,4,4,0,1,0,0,1,6,5,1,0,5,0,2,0
523226572,0,,,19,9,10,2,1,1,17,8,9,12,6,6,16,7,9,5,2,3,3,1,2,0,0,0,8,8,1,4,2,1,0,0,0,6,6,0,0,3,0,0,2
523226573,0,,,21,7,14,3,0,3,18,7,11,8,3,5,18,7,11,10,4,6,6,3,3,0,0,0,7,7,1,4,0,1,0,0,1,6,4,2,1,7,0,1,3
523226574,0,,,87,38,49,9,6,3,78,32,46,50,22,28,74,30,44,28,10,18,11,2,9,0,0,0,31,31,7,11,4,4,1,3,1,23,13,10,1,19,0,4,4
523226581,1,,523226582,78,39,39,16,10,6,64,30,34,45,22,23,58,28,30,19,8,11,7,3,4,0,0,0,28,28,8,7,6,4,1,2,1,21,18,3,6,11,0,2,3
523226582,2,523226581,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226583,0,,,59,25,34,13,4,9,46,21,25,30,14,16,45,21,24,16,7,9,6,2,4,0,0,0,18,18,3,5,1,5,2,1,1,15,10,5,3,12,0,3,2
523226621,0,,,35,16,19,2,1,1,33,15,18,11,6,5,33,15,18,22,9,13,9,4,5,0,0,0,15,15,2,8,3,2,0,0,0,13,10,3,0,12,0,0,6
523226622,0,,,138,61,77,14,10,4,124,51,73,70,29,41,118,48,70,54,22,32,23,5,18,0,0,0,53,53,15,15,13,2,4,2,2,37,25,12,4,36,0,8,10
523226623,1,,523226714,21,9,12,0,0,0,25,11,14,14,8,6,24,11,13,11,3,8,7,1,6,0,0,0,7,7,2,2,0,2,1,1,0,6,2,4,0,7,0,2,1
523226631,0,,,26,12,14,5,4,1,21,8,13,15,6,9,21,8,13,6,2,4,3,1,2,0,0,0,7,7,2,0,1,2,0,1,1,5,2,3,2,4,0,1,0
523226632,0,,,8,4,4,0,0,0,8,4,4,1,1,0,8,4,4,7,3,4,3,2,1,0,0,0,5,5,2,3,0,0,0,0,0,3,3,0,0,4,0,1,3
523226642,1,,523226651;523226652,16,8,8,0,0,0,23,11,12,13,5,8,20,11,9,10,6,4,4,2,2,0,0,0,4,4,0,3,2,0,1,1,0,7,5,2,0,6,0,0,2
523226651,2,523226642,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226652,2,523226642,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226661,0,,,37,17,20,8,4,4,29,13,16,17,8,9,28,13,15,12,5,7,7,3,4,0,0,0,11,11,2,4,0,1,3,0,1,8,6,2,2,8,0,2,2
523226662,0,,,26,11,15,3,1,2,23,10,13,16,7,9,22,9,13,7,3,4,2,0,2,0,0,0,8,8,1,2,3,0,0,2,0,7,3,4,2,7,0,0,1
523226671,2,523226672,,15,8,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226672,1,,523226671,48,25,23,15,10,5,48,23,25,32,16,16,48,23,25,16,7,9,7,3,4,0,0,0,14,14,1,1,7,3,4,0,1,16,10,6,5,9,0,1,0
523226681,0,,,34,18,16,7,5,2,27,13,14,22,11,11,26,12,14,5,2,3,3,1,2,2,0,2,8,8,0,2,0,1,4,1,0,8,6,2,1,3,0,0,1
523226701,0,,,11,4,7,0,0,0,11,4,7,6,3,3,11,4,7,5,1,4,4,0,4,0,0,0,5,5,1,2,2,0,0,0,0,4,2,2,0,4,0,1,0
523226703,1,,523226704,14,8,6,2,1,1,16,9,7,6,4,2,16,9,7,10,5,5,8,5,3,0,0,0,7,7,1,5,1,1,0,0,0,7,7,0,1,7,0,1,3
523226704,2,523226703,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226714,2,523226623,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226721,2,523226723,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226723,1,,523226721,17,7,10,2,1,1,19,8,11,6,3,3,18,7,11,13,5,8,11,3,8,0,0,0,7,7,4,1,1,1,0,0,1,4,2,2,0,8,0,4,1
523226783,2,523226784,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226784,1,,523226783,18,8,10,3,3,0,23,9,14,16,8,8,23,9,14,7,1,6,2,0,2,0,0,0,5,5,2,2,1,1,1,0,1,5,3,2,1,6,0,1,1
523226821,2,523226823,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226823,1,,523226821,17,6,11,4,0,4,18,9,9,7,4,3,17,8,9,11,5,6,6,3,3,0,0,0,5,5,1,3,2,0,0,0,1,6,5,1,1,6,0,1,3
523226872,2,523226874,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226874,1,,523226872;523226964,13,7,6,1,1,0,19,8,11,12,7,5,19,8,11,7,1,6,5,0,5,0,0,0,3,3,1,3,0,2,1,0,0,6,3,3,1,6,0,1,0
523226881,0,,,12,6,6,0,0,0,12,6,6,8,4,4,12,6,6,4,2,2,2,1,1,0,0,0,4,4,1,1,1,0,0,1,0,3,2,1,0,2,0,0,1
523226882,2,523226884,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226884,1,,523226882,4,3,1,0,0,0,9,4,5,5,4,1,9,4,5,4,0,4,3,0,3,0,0,0,2,2,3,0,2,0,0,0,0,2,0,2,0,4,0,2,0
523226892,2,523226894,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523226893,0,,,17,10,7,0,0,0,17,10,7,7,6,1,17,10,7,10,4,6,8,4,4,0,0,0,7,7,2,2,1,2,0,0,0,5,3,2,0,7,0,2,1
523226894,1,,523226892;523226991,11,4,7,1,0,1,20,10,10,6,4,2,20,10,10,14,6,8,7,3,4,0,0,0,5,5,2,4,1,2,0,0,0,7,6,1,0,9,0,2,3
